pid,uri,title,longitude,latitude,without_zotero
431472222,https://pleiades.stoa.org/places/431472222,funeral monuments of the Via Iulia Augusta,8.205293747790272,44.040005529650124,431472222:loc:osm-location-of-funeral-monuments-of-the-via:https://www.openstreetmap.org/browse/way/325182558>Way 325182558>osm:way=325182558
431558511,https://pleiades.stoa.org/places/431558511,Villa of Horace,12.90117429500762,42.06585996768406,431558511:loc:location-of-villa-of-horace:http://www.openstreetmap.org/browse/way/159764391>Way 159764391>osm:way=159764391
431684923,https://pleiades.stoa.org/places/431684923,Arco di Trevi,13.2651998,41.8327568,431684923:loc:location-of-arco-di-trevi:http://www.openstreetmap.org/browse/node/1780797220>Node 1780797220>osm:node=1780797220
431684924,https://pleiades.stoa.org/places/431684924,Italic temple of Castel di Ieri,13.755920681685238,42.10208260712205,431684924:http://www.regione.abruzzo.it/xcultura/index.asp?modello=sitoarcaq&servizio=xList&stileDiv=monoLeft&template=intIndex&b=menuSiti281&tom=81>>Siti Archeologici Provincia dell'Aquila: Santuario Fonte San Nicola|431684924:loc:location-of-sanctuary:http://www.openstreetmap.org/browse/way/262314995>Way 262314995>osm:way=262314995
431699812,https://pleiades.stoa.org/places/431699812,Villa Arcinelli,12.795513282950743,41.94140446253713,431699812:loc:osm-location-of-ruderi-della-villa-degli-villa:https://www.openstreetmap.org/browse/way/1163905378>Way 1163905378>osm:way=1163905378
431699813,https://pleiades.stoa.org/places/431699813,Selciatella Roman bridge,12.7994379,41.9010819,431699813:loc:osm-location-of-ponte-della-selciatella:https://www.openstreetmap.org/browse/node/3641051293>Node 3641051293>osm:node=3641051293
431950550,https://pleiades.stoa.org/places/431950550,Qalhat,59.37686764307183,22.696986915147747,431950550:loc:osm-location-of-old-qalhat-archeological-site:https://www.openstreetmap.org/browse/way/1032024669>Way 1032024669>osm:way=1032024669
431950551,https://pleiades.stoa.org/places/431950551,Thimlich Ohinga,34.32589804706794,-0.8912319660937433,431950551:loc:osm-location-of-thimlich-ohinga:https://www.openstreetmap.org/browse/way/422242237>Way 422242237>osm:way=422242237
431953965,https://pleiades.stoa.org/places/431953965,Assur Archive 43,43.256647,35.454939,431953965:http://oracc.museum.upenn.edu/atae/assur_043>>
432223402,https://pleiades.stoa.org/places/432223402,Beit Shemesh,34.97486850183556,31.750602337173312,432223402:https://en.wikipedia.org/wiki/Beit_Shemesh>>|432223402:loc:5ea5dc-5d15d95ea-5e95de5e9:http://www.openstreetmap.org/browse/way/497106485>Way 497106485>osm:way=497106485|432223402:name:tel-bet-shemesh:http://www.geonames.org/293386/tel-bet-shemesh.html>>
432329375,https://pleiades.stoa.org/places/432329375,Wymondley Roman Villa,-0.24427283715850154,51.94794815417736,432329375:loc:osm-location:https://www.openstreetmap.org/browse/way/254860962>Way 254860962>osm:way=254860962
432336962,https://pleiades.stoa.org/places/432336962,Lucus Furrinae,12.465576,41.8843917,"432336962:http://www.bollettinodiarcheologiaonline.beniculturali.it/documenti/generale/4_GEE.pdf>>Gee, Regina. 2008. “The Lucus Furrinae and the Syrian Sanctuary on the Janiculum: Encroachment? Or Renovation and Transformation?” Ministero Per i Beni e le Attività Culturali Bollettino di Archeologia: 42—48. |432336962:http://www.encquran.brill.nl/entries/supplementum-epigraphicum-graecum/seg-32-1044-rome-syrian-sanctuary-on-the-janiculum-a32_1044?s.num=0&s.q=Syrian+sanctuary+on+the+Janiculum.>>SEG 32-1044|432336962:http://www.encquran.brill.nl/entries/supplementum-epigraphicum-graecum/seg-45-1469-rome-inscription-mentioning-gaionas-from-the-sanctuary-of-the-syrian-gods-ca-150-200-ad-a45_1469?s.num=1&s.q=gaionas>>SEG 45-1469|432336962:http://www.encquran.brill.nl/entries/supplementum-epigraphicum-graecum/seg-29-995-rome-inscription-used-in-a-fountain-second-half-of-the-2nd-cent-ad-a29_995#SEG29-995>>SEG 29-995|432336962:http://www.lazio.beniculturali.it/?p=219>>Santuario siriaco al Gianicolo|432336962:http://www.bsr.ac.uk/research/archaeology/geophysics-2/projects/syrian-sanctuary-rome>>BSR: Syrian Sanctuary, Rome|432336962:loc:osm-location-of-santuario-siriaco-al-gianicolo:http://www.openstreetmap.org/browse/node/4567393091>Node 4567393091>osm:node=4567393091|432336962:loc:osm-location-of-the-lucus-furrinae-syrian-sanctuary:https://www.openstreetmap.org/node/4567393091>>|432336962:name:name.2018-07-30.5969445374:http://www.bollettinodiarcheologiaonline.beniculturali.it/documenti/generale/4_GEE.pdf>>Gee, Regina. 2008. “The Lucus Furrinae and the Syrian Sanctuary on the Janiculum: Encroachment? Or Renovation and Transformation?” Ministero Per i Beni e le Attività Culturali Bollettino di Archeologia: 42—48. |432336962:name:name.2018-07-30.7765401964:http://www.bollettinodiarcheologiaonline.beniculturali.it/documenti/generale/4_GEE.pdf>>Gee, Regina. 2008. “The Lucus Furrinae and the Syrian Sanctuary on the Janiculum: Encroachment? Or Renovation and Transformation?” Ministero Per i Beni e le Attività Culturali Bollettino di Archeologia: 42—48. |432336962:name:alsos-erinnuon:http://data.perseus.org/citations/urn:cts:greekLit:tlg0007.tlg052b.perseus-grc1:17>>Plut. CG 17"
432394421,https://pleiades.stoa.org/places/432394421,"Porte de France, Nemausus",4.357768966372244,43.83267357363913,432394421:loc:location-of-porte-de-france:http://www.openstreetmap.org/browse/way/192720248>Way 192720248>osm:way=192720248
432599298,https://pleiades.stoa.org/places/432599298,House of the Gorgons,12.290879898170418,41.75299518409565,432599298:loc:osm-location-of-domus-delle-gorgoni-i-xiii-6:https://www.openstreetmap.org/browse/way/1287529331>Way 1287529331>osm:way=1287529331
432599299,https://pleiades.stoa.org/places/432599299,Caseggiato di Bacco e Arianna,12.28378934699338,41.75348408769547,432599299:loc:osm-location-of-caseggiato-di-bacco-e-arianna-iii:https://www.openstreetmap.org/browse/way/1069720695>Way 1069720695>osm:way=1069720695
432724334,https://pleiades.stoa.org/places/432724334,Yeşilağaç,44.0204755,38.4386545,432724334:loc:yesilagac:https://www.openstreetmap.org/browse/node/1482093959>Node 1482093959>osm:node=1482093959
432833118,https://pleiades.stoa.org/places/432833118,Velabrum,12.4819,41.8892,432833118:loc:geohack-location-of-velabrum:https://tools.wmflabs.org/geohack/geohack.php?pagename=Velabrum&params=41.8892_N_12.4819_E_source:wikidata>>GeoHack - Velabrum|432833118:name:velabrum:http://latin.packhum.org/loc/1351/4/264/217-225>>Tac. Hist. 3.74.4
433307613,https://pleiades.stoa.org/places/433307613,Helsby Hillfort,-2.7623821558595285,53.27321789625256,433307613:loc:osm-location-helsby-hillfort:https://www.openstreetmap.org/browse/way/1088637979>Way 1088637979>osm:way=1088637979
433411640,https://pleiades.stoa.org/places/433411640,Unnamed bridge,12.4145379,41.8167337,"433411640:http://www.arvaliastoria.it/dblog/fotografia.asp?fotografia=9889>>Arvalia Storia, L'attraversamento fluviale di Parco dei Medici|433411640:http://www.info.roma.it/monumenti_dettaglio.asp?ID_schede=8238>>Ponte Romano di Parco dei Medici|433411640:loc:location-of-roman-bridge:http://www.openstreetmap.org/browse/way/253789702>Way 253789702>osm:way=253789702"
433457819,https://pleiades.stoa.org/places/433457819,Panathenaic Stadium,23.741078843884317,37.96826069436493,433457819:loc:osm-locatiom-i-i-i1-2i-i-i-i1-2i-iioi-ipsii-ii1i:https://www.openstreetmap.org/browse/way/763971370>Way 763971370>osm:way=763971370
434003879,https://pleiades.stoa.org/places/434003879,Oakmere hill fort,-2.635518,53.206022,434003879:loc:location-of-oakmere-hill-fort:http://tools.wmflabs.org/geohack/geohack.php?pagename=Oakmere_hill_fort&params=53.206022_N_-2.635518_E_type:landmark_region:GB>>GeoHack - Oakmere hill fort
434022175,https://pleiades.stoa.org/places/434022175,Aymont,-7.3729583151127125,37.28823017156489,434022175:loc:osm-location-of-modern-ayamonte:http://www.openstreetmap.org/browse/relation/343812>Relation 343812>osm:relation=343812|434022175:name:aymont:http://www.geonames.org/6358186/ayamonte.html>>
434022176,https://pleiades.stoa.org/places/434022176,Andeualo,-7.2167191,37.3542597,434022176:loc:osm-location-of-modern-el-andevalo:http://www.openstreetmap.org/browse/node/1241321397>Node 1241321397>osm:node=1241321397
434181559,https://pleiades.stoa.org/places/434181559,Tell Sukas,35.9225515,35.306109,434181559:loc:imagery-location-of-tell-sukas:https://tools.wmflabs.org/geohack/geohack.php?pagename=Tell_Sukas&params=35.306318_N_35.922203_E_type:landmark>>GeoHack - Tell Sukas|434181559:name:name.2017-06-23.2323507224:https://www.wikidata.org/wiki/Q2402214>>Wikidata Q2402214
434423626,https://pleiades.stoa.org/places/434423626,Sacra Via,12.488056818138945,41.891248135864124,434423626:>>Hor. Sat. 1.9.1|434423626:loc:location-of-sacra-via:http://www.openstreetmap.org/browse/way/49824318>Way 49824318>osm:way=49824318|434423626:name:sacra-via:http://latin.packhum.org/loc/474/57/74/1532-1541>>Cic. Att. 4.3.3.1
434655354,https://pleiades.stoa.org/places/434655354,Damietta Branch,31.374859223765704,30.8780196425682,"434655354:>>TAVO Index (Vol. 1, p. 379)|434655354:loc:osm-location-of-damietta-branch:https://www.openstreetmap.org/browse/relation/9283262>Relation 9283262>osm:relation=9283262|434655354:name:damietta-branch:>>TAVO Index (Vol. 1, p. 379)|434655354:name:damiette-arm:>>TAVO Index (Vol. 1, p. False)|434655354:name:bousiritikos-potamos:>>TAVO Index (Vol. 1, p. 285)|434655354:name:far2bf-dumyat:>>TAVO Index (Vol. 1, p. 498)|434655354:name:bousiritikos-potamos-1:>>TAVO Index (Vol. 1, p. 285)|434655354:name:far2bf-dumyat-1:>>TAVO Index (Vol. 1, p. 498)"
434674445,https://pleiades.stoa.org/places/434674445,Ulrichsberg,14.297468647432964,46.70210889717367,434674445:loc:osm-location:http://www.openstreetmap.org/browse/way/100505083>Way 100505083>osm:way=100505083
434822371,https://pleiades.stoa.org/places/434822371,Roman theater at Cádiz,-6.293628659904323,36.52827678819723,434822371:loc:osm-location-of-roman-theater:http://www.openstreetmap.org/browse/way/92012706>Way 92012706>osm:way=92012706
434885832,https://pleiades.stoa.org/places/434885832,Tumulus MM,31.99800788504404,39.654011267598165,434885832:https://www.sas.upenn.edu/~nmiller0/Tour_MM_circuit.html>>Gordion: Tumulus MM Circuit|434885832:loc:tumulus-mm:http://www.livius.org/gi-gr/gordium/gordium_tumulus_MM.html>>Gordium: Great Tumulus|434885832:loc:tumulus-mm:http://wikimapia.org/2078434/Tomb-of-Midas>>Wikimapia 2078434: Tomb-of-Midas|434885832:loc:osm-location:https://www.openstreetmap.org/browse/way/90817937>Way 90817937>osm:way=90817937
435244729,https://pleiades.stoa.org/places/435244729,Sanctuary of Aphrodite Ourania,23.722641514257056,37.976395849292615,435244729:loc:osm-location-archaeological-site:https://www.openstreetmap.org/browse/way/86494184>Way 86494184>osm:way=86494184
435270670,https://pleiades.stoa.org/places/435270670,Tall-i Takht (Throne Hill),53.1846882,30.2077698,"435270670:http://www.livius.org/pan-paz/pasargadae/pasargadae_citadel.html>>Livius.org, Pasargadae: Citadel|435270670:loc:location-of-tall-i-takht-throne-hill:http://www.openstreetmap.org/browse/way/203739491>Way 203739491>osm:way=203739491|435270670:loc:location-of-tall-i-takht-throne-hill:http://www.livius.org/pan-paz/pasargadae/pasargadae_citadel.html>>Livius.org, Pasargadae: Citadel"
435476404,https://pleiades.stoa.org/places/435476404,Roman amphitheater at Volaterrae,10.861989013621908,43.40707395452021,435476404:loc:osm-location-of-anfiteatro-romano-di-volterra:https://www.openstreetmap.org/browse/way/1098822403>Way 1098822403>osm:way=1098822403
435488939,https://pleiades.stoa.org/places/435488939,Apesokari Tholos tomb B,24.948853,35.0045419,435488939:loc:apesokari-tholos-tomb-b:https://www.openstreetmap.org/browse/node/9584504866>Node 9584504866>osm:node=9584504866
436085826,https://pleiades.stoa.org/places/436085826,Bouleuterion at Akragas/Agrigentum,13.5890505,37.298354,436085826:loc:location-of-bouleuterion:http://www.openstreetmap.org/browse/node/918325377>Node 918325377>osm:node=918325377
436809109,https://pleiades.stoa.org/places/436809109,Urso theater,-5.0955384,37.2388444,436809109:loc:osm-location-of-theater:http://www.openstreetmap.org/browse/node/2892117606>Node 2892117606>osm:node=2892117606
436858295,https://pleiades.stoa.org/places/436858295,Kelten-Wall,9.0064091,50.3103942,436858295:loc:osm-location-of-wall:http://www.openstreetmap.org/browse/way/29249012>Way 29249012>osm:way=29249012
437043462,https://pleiades.stoa.org/places/437043462,Chiesa di San Paolo di Peltuinum,13.621195229741913,42.2832646344159,437043462:loc:osm-location-of-chiesa-di-san-paolo-di-peltuinum:https://www.openstreetmap.org/browse/way/334783447>Way 334783447>osm:way=334783447
437043463,https://pleiades.stoa.org/places/437043463,Castello di San Pio delle Camere,13.659948804355313,42.28712358282886,437043463:loc:osm-location-of-castello-di-san-pio-delle-camere:https://www.openstreetmap.org/browse/relation/11062042>Relation 11062042>osm:relation=11062042
437050931,https://pleiades.stoa.org/places/437050931,Roman amphitheater at Richborough,1.3269148335541308,51.28990260242638,437050931:https://www.english-heritage.org.uk/visit/places/richborough-roman-fort-and-amphitheatre/>>RICHBOROUGH ROMAN FORT AND AMPHITHEATRE|437050931:loc:osm-location-of-richborough-roman-amphitheater:https://www.openstreetmap.org/browse/way/257154824>Way 257154824>osm:way=257154824
437097774,https://pleiades.stoa.org/places/437097774,Los Villares (Huétor-Tájar),-4.030252571294762,37.217339098791356,437097774:loc:osm-location-of-yacimiento-los-villares:https://www.openstreetmap.org/browse/way/727600998>Way 727600998>osm:way=727600998
437137448,https://pleiades.stoa.org/places/437137448,Public Bath of Pella,22.51836154857259,40.75220642147623,"437137448:https://repository.ihu.edu.gr/xmlui/handle/11544/15858>11-19>Agiamarniotis, Georgios. 2017. “Public Bath Systems of Late Hellenistic Period in Macedonia,” Masters Thesis, International Hellenic University.|437137448:loc:osm-location-of-ancient-baths:https://www.openstreetmap.org/browse/way/778978930>Way 778978930>osm:way=778978930"
437163777,https://pleiades.stoa.org/places/437163777,Roman city wall of Zaragoza,-0.8818293699190815,41.65719313293859,437163777:loc:location-of-city-wall:http://www.openstreetmap.org/browse/way/24539347>Way 24539347>osm:way=24539347
437204184,https://pleiades.stoa.org/places/437204184,Arch of Augustus at Aosta,7.3280345,45.7393206,437204184:loc:location-of-arch-of-augustus:http://www.openstreetmap.org/browse/node/1744792884>Node 1744792884>osm:node=1744792884
438050385,https://pleiades.stoa.org/places/438050385,Arles Amphitheatre,4.630924133151125,43.6777518736909,438050385:loc:osm-location-arles-amphitheatre:https://www.openstreetmap.org/browse/relation/3371341>Relation 3371341>osm:relation=3371341
438390658,https://pleiades.stoa.org/places/438390658,Roman forum at Tergeste,13.772528071433998,45.64721372056381,438390658:loc:location-of-roman-forum:http://www.openstreetmap.org/browse/way/39800124>Way 39800124>osm:way=39800124
438681814,https://pleiades.stoa.org/places/438681814,Umm el-Qa'ab,31.90799168973595,26.17491168901268,438681814:loc:umm-el-qaab:https://www.openstreetmap.org/browse/way/90456103>Way 90456103>osm:way=90456103
438874660,https://pleiades.stoa.org/places/438874660,Uraš Gate,44.42494,32.528737,438874660:name:name.2018-01-13.2842784283:https://www.worldcat.org/oclc/948655575>217>|438874660:conn:suanna:http://oracc.museum.upenn.edu/btto/Q004801>Tintir V>
438874661,https://pleiades.stoa.org/places/438874661,Pyramid of Khentkawes,31.1356834,29.9735563,438874661:loc:pyramid-of-khentkawes:http://www.openstreetmap.org/browse/node/868217160>Node 868217160>osm:node=868217160|438874661:name:name.2018-01-13.5789517459:http://www.geonames.org/10278882/tomb-of-queen-khentkawes.html>>GeoNames 10278882
438960368,https://pleiades.stoa.org/places/438960368,Temple of Ramesses II,31.9164026,26.1868288,438960368:loc:location-of-temple-of-ramesses-ii:http://www.openstreetmap.org/browse/node/1049555451>Node 1049555451>osm:node=1049555451
439057572,https://pleiades.stoa.org/places/439057572,Stadium at Aizanoi,29.6116737,39.2049315,439057572:loc:osm-location-of-stadium:http://www.openstreetmap.org/browse/way/173577165>Way 173577165>osm:way=173577165
439136375,https://pleiades.stoa.org/places/439136375,Northwest Palace at Kalhu,43.327542760200714,36.09907384046959,439136375:https://www.ucl.ac.uk/sargon/essentials/cities/kalhu/>Kalhu>|439136375:http://oracc.museum.upenn.edu/nimrud/ancientkalhu/thecity/northwestpalace/index.html>>|439136375:http://www.learningsites.com/NWPalace/NWPalhome.php>Northwest Palace>|439136375:http://oracc.museum.upenn.edu/riao/theassyrianempire883745bc/ashurnasirpalii/index.html>Ashurnasirpal II>|439136375:https://en.wikipedia.org/wiki/Nimrud>Nimrud>|439136375:https://www.britishmuseum.org/collection/galleries/assyria-nimrud>Assyria: Nimrud>|439136375:loc:northwest-palace-palace-of-ashur-nasir-pal-ii:https://www.openstreetmap.org/browse/way/345277919>Way 345277919>osm:way=345277919|439136375:name:northwest-palace:http://oracc.museum.upenn.edu/nimrud/ancientkalhu/thecity/northwestpalace/index.html>>|439136375:name:ekal-duprani:http://oracc.museum.upenn.edu/rinap/rinap2/Q006554>Sargon II 073>
439238521,https://pleiades.stoa.org/places/439238521,Nuraghe Sa Bosa,8.4416728,40.7396568,439238521:http://www.megalithic.co.uk/article.php?sid=31627>>Sa Bosa Nuraghe|439238521:loc:osm-location:http://www.openstreetmap.org/browse/way/370525078>Way 370525078>osm:way=370525078
439339512,https://pleiades.stoa.org/places/439339512,Pont Romà,3.01505285,39.882549049999994,439339512:https://heritage.toolforge.org/api/api.php?action=search&srcountry=es&format=html&srid=RI-51-0002630>>RI-51-0002630|439339512:loc:osm-location:http://www.openstreetmap.org/browse/way/83266442>Way 83266442>osm:way=83266442
439414238,https://pleiades.stoa.org/places/439414238,So-called Temple of Hercules,12.577802584263695,41.800774495344115,439414238:http://data.perseus.org/citations/urn:cts:latinLit:phi1294.phi002.perseus-lat1:9.64>>Mart. Ep. 9.64|439414238:loc:osm-location-of-tempio-di-ercole:https://www.openstreetmap.org/browse/way/140536409>Way 140536409>osm:way=140536409
439667643,https://pleiades.stoa.org/places/439667643,Lion gate of Butrint,20.0209896,39.7476348,439667643:loc:osm-location-of-lion-gate:http://www.openstreetmap.org/browse/node/1010432651>Node 1010432651>osm:node=1010432651|439667643:loc:osm-location-of-lion-gate:http://www.butrint.org/explore_13_0.php>>Lion Gate
439693240,https://pleiades.stoa.org/places/439693240,Roman theater of Aspendos,31.172251960767284,36.9389711388878,439693240:loc:osm-location-roman-theatre-of-aspendos:https://www.openstreetmap.org/browse/way/477089808>Way 477089808>osm:way=477089808
439736209,https://pleiades.stoa.org/places/439736209,Temple de Diane,4.348415920951971,43.83982629581039,439736209:http://www.ot-nimes.fr/patrimoine/histoire-et-sites/les-sites/les-monuments/le-temple-de-diane/>>Le Temple de Diane|439736209:loc:osm-location-temple-de-diane:https://www.openstreetmap.org/browse/way/896451238>Way 896451238>osm:way=896451238
439736210,https://pleiades.stoa.org/places/439736210,Tour Magne,4.349465295296133,43.84305514815462,439736210:http://www.arenes-nimes.com/en/discovering-site/tour-magne>>The Tour Magne|439736210:http://www.ot-nimes.fr/patrimoine/histoire-et-sites/les-sites/les-monuments/la-tour-magne/>>La Tour Magne|439736210:loc:osm-location-of-tour-magne:https://www.openstreetmap.org/browse/way/193001249>Way 193001249>osm:way=193001249
440105873,https://pleiades.stoa.org/places/440105873,Castellina del Marangone,11.8353236,42.0604355,440105873:loc:osm-location-of-sito-archeologico-la-la-castellina:https://www.openstreetmap.org/browse/node/3507473766>Node 3507473766>osm:node=3507473766
440319749,https://pleiades.stoa.org/places/440319749,Sous (river in Morocco),-8.830325617641003,30.502083335846116,440319749:loc:osm-location-souss-river:https://www.openstreetmap.org/browse/relation/5903892>Relation 5903892>osm:relation=5903892
440482653,https://pleiades.stoa.org/places/440482653,Vicus Sobrius,,,440482653:https://latin.packhum.org/loc/1236/1/6/9504-9517>>Festus 297.49|440482653:name:sobrius-vicus:https://latin.packhum.org/loc/1236/1/6/9504-9517#6>>Festus 297.49
440618978,https://pleiades.stoa.org/places/440618978,Ninguaria (island),-16.530408715307356,28.325099775381265,440618978:loc:osm-location-modern-tenerife-island:https://www.openstreetmap.org/browse/relation/2108882>Relation 2108882>osm:relation=2108882
440947682,https://pleiades.stoa.org/places/440947682,El Kab,32.808339000000004,25.130663,"440947682:name:el-kab:http://dbpedia.org/resource/El_Kab>>dbpedia, El Kab_ Egypt"
441331250,https://pleiades.stoa.org/places/441331250,Costone della Folonia necropolis,11.6491014,42.6566692,"441331250:loc:costone-della-folonia-necropolis:http://www.openstreetmap.org/browse/node/2554329614>Node 2554329614>osm:node=2554329614|441331250:loc:costone-della-folonia-necropolis:http://www.parcodeglietruschi.it/cda/pte/view/scheda.jsp?ID=11351&OTYPE_ID=1383&Lang=LANGIT&CAT_PARENT=10810&CAT_ID=10813>>Sovana, Necropoli del Costone della Folonia: Tomba Siena (Sorano)"
441331251,https://pleiades.stoa.org/places/441331251,Valle Bona-Monte Rosello necropolis,11.6513438,42.6597365,"441331251:loc:alle-bona-monte-rosello-necropolis:http://www.openstreetmap.org/browse/node/2554331150>Node 2554331150>osm:node=2554331150|441331251:loc:alle-bona-monte-rosello-necropolis:http://www.parcodeglietruschi.it/cda/pte/view/scheda.jsp?CAT_ID=10813&OTYPE_ID=1383&Lang=LANGIT&ID=11350&CAT_PARENT=10810>>Sovana, Necropoli di Valle Bona-Monte Rosello: Tomba del Sileno (Sorano)"
441559175,https://pleiades.stoa.org/places/441559175,Puntone necropolis,11.491544266954492,42.67410012604668,441559175:loc:osm-location-necropoli-etrusca-del-puntone:https://www.openstreetmap.org/browse/way/1276743208>Way 1276743208>osm:way=1276743208
441559176,https://pleiades.stoa.org/places/441559176,Scoglietto,11.0510954,42.6733078,441559176:http://www.neogeo.unisi.it/geopaesaggi/luoghi.php?id=6>>Area dei templi dello Scoglietto|441559176:http://www.progettoalberese.it/Progetto_Archeologico_Alberese/Templi_romani_dello_Scoglietto.html>>Templi romani dello Scoglietto|441559176:loc:location-of-sanctuary:http://www.openstreetmap.org/browse/way/261742426>Way 261742426>osm:way=261742426
441849878,https://pleiades.stoa.org/places/441849878,Anghelu Ruju necropolis,8.326534241437152,40.63256456386158,441849878:http://www.arkeosardinia.it/en/necropoli-di-anghelu-ruju/>>ArkeoSardinia: Necropoli di Anghelu Ruju|441849878:loc:osm-location:http://www.openstreetmap.org/browse/way/260477553>Way 260477553>osm:way=260477553
441989089,https://pleiades.stoa.org/places/441989089,"Satricum, Southwest Necropolis",12.7506647,41.5091487,441989089:loc:osm-location-of-satricum-southwest-necropolis:https://www.openstreetmap.org/browse/node/11761435019>Node 11761435019>osm:node=11761435019
442113997,https://pleiades.stoa.org/places/442113997,Pausilipum,14.185481598407943,40.79388078486281,442113997:loc:osm-location-of-area-indagini-unior:https://www.openstreetmap.org/browse/node/10255685067>Node 10255685067>osm:node=10255685067|442113997:loc:osm-location-of-parco-archeologico-del-pausilypon:https://www.openstreetmap.org/browse/way/124085716>Way 124085716>osm:way=124085716
442241741,https://pleiades.stoa.org/places/442241741,Aral Sea,59.892892994348536,45.30122556924948,442241741:loc:osm-location-of-aral-teaizi-dnddegd-nduopsnd-n:https://www.openstreetmap.org/browse/relation/2195612>Relation 2195612>osm:relation=2195612
442302645,https://pleiades.stoa.org/places/442302645,"Roman villa, via Michelangelo Tilli",12.551507483927283,41.930886305371445,442302645:http://www.romatiburtina.it/sa_vi_villa_romana_tilli.aspx>>Villa romana M. Tilli|442302645:https://www.parchilazio.it/schede-286-villa_di_via_michelangelo_tilli>>ParchiLazio.it: Villa di via Michelangelo Tilli|442302645:loc:location-of-roman-villa:http://www.openstreetmap.org/browse/way/222637189>Way 222637189>osm:way=222637189|442302645:loc:location-of-roman-villa:http://www.romatiburtina.it/sa_vi_villa_romana_tilli.aspx>>Villa romana M. Tilli
442417398,https://pleiades.stoa.org/places/442417398,Aphrodision at Akrai,14.8943719,37.056602,442417398:loc:tempio-di-afrodite:https://www.openstreetmap.org/browse/node/586012131>Node 586012131>osm:node=586012131
442436712,https://pleiades.stoa.org/places/442436712,Longthorpe,-0.29363392275075584,52.56475821133665,"442436712:http://www.cambridgeairphotos.com/location/acz13/>>Cambridge Air Photos: Roman fort, 0.50 mile SW of Longthorpe|442436712:http://streetmap.co.uk/map?X=515500&Y=297500&A=Y&Z=120>>Great Britain Street and Road Map (515500,297500)|442436712:loc:osm-location-of-longthorpe:https://www.openstreetmap.org/browse/way/1068240726>Way 1068240726>osm:way=1068240726|442436712:loc:imagery-location-approximate-imagery-location:>>Frere, St. Joseph et al., Britannia v (1974) 1-129"
442522220,https://pleiades.stoa.org/places/442522220,Villa of the Papyri,14.344769805754,40.80753467027735,442522220:loc:osm-location-of-villa-dei-papiri:https://www.openstreetmap.org/browse/way/340881491>Way 340881491>osm:way=340881491
442563575,https://pleiades.stoa.org/places/442563575,Roman amphitheater at Arretium,11.880492317736735,43.46073434734751,442563575:loc:location-of-roman-amphitheater:http://www.openstreetmap.org/browse/way/22718564>Way 22718564>osm:way=22718564
442642787,https://pleiades.stoa.org/places/442642787,Abusir South,31.209739501941165,29.883229184414944,442642787:loc:osm-location-of-abu-sir:https://www.openstreetmap.org/browse/way/246010720>Way 246010720>osm:way=246010720
442858431,https://pleiades.stoa.org/places/442858431,Temple of Zeus,29.6102181,39.2002953,442858431:loc:location-of-temple-of-zeus:http://www.openstreetmap.org/browse/way/173577151>Way 173577151>osm:way=173577151
442962448,https://pleiades.stoa.org/places/442962448,Giza,31.12668227565419,29.970055997040458,442962448:http://giza3d.3ds.com/>>Giza 3D|442962448:loc:64564564164a633-64864564262863162a647627:https://www.openstreetmap.org/browse/way/73227488>Way 73227488>osm:way=73227488
443253553,https://pleiades.stoa.org/places/443253553,Roman theater at Ostia,12.29147340477965,41.755783949874804,443253553:loc:osm-location-of-teatro-romano-di-ostia:https://www.openstreetmap.org/browse/way/157918854>Way 157918854>osm:way=157918854
443820641,https://pleiades.stoa.org/places/443820641,Porta Piedimonte,14.3319196,41.3302004,443820641:loc:osm-location-of-porta-piedimonte:https://www.openstreetmap.org/browse/node/2271902591>Node 2271902591>osm:node=2271902591
444064177,https://pleiades.stoa.org/places/444064177,Pranu Muttedu,9.2675888,39.5679748,"444064177:http://www.arkeosardinia.it/en/pranu-muttedu/>>ArkeoSardinia: Pranu Muttedu Sites / Cagliari / Pranu Muttedu|444064177:http://www.sardegnacultura.it/j/v/253?s=20774&v=2&c=2531&c1=2614&t=1>>Sardegna Cultura: Goni, Menhir e sepolture megalitiche di Pranu Mutteddu|444064177:>>Atzeni, E. and D. Cocco. 1989. ""Nota sulla necropoli megalitica di Pranu Mutteddu-Goni."" In La Cultura di Ozieri. Problematiche e nuove acquisizioni, edited by 	Lucrezia Campus, 201-216. Ozieri: Edizioni Il Torchietto.|444064177:loc:location-of-pranu-muttedu:http://www.openstreetmap.org/browse/node/2457009605>Node 2457009605>osm:node=2457009605"
444468888,https://pleiades.stoa.org/places/444468888,Capitolium of Brixia,10.2254991,45.5399911,444468888:loc:location-of-capitolium-temple:http://www.openstreetmap.org/browse/node/729031019>Node 729031019>osm:node=729031019
444784601,https://pleiades.stoa.org/places/444784601,Gallo-Roman theater of Mandeure,6.796511135123788,47.449007432642006,444784601:loc:location-of-roman-theater:http://www.openstreetmap.org/browse/way/37846050>Way 37846050>osm:way=37846050
444884415,https://pleiades.stoa.org/places/444884415,Puig Castellar (Biosca),1.3375950113046509,41.82537693672932,444884415:loc:osm-location-of-puig-castellar-biosca:https://www.openstreetmap.org/browse/way/1148871313>Way 1148871313>osm:way=1148871313
445062244,https://pleiades.stoa.org/places/445062244,Belstead,1.1063746,52.0278868,445062244:loc:osm-location-of-belstead:https://www.openstreetmap.org/browse/node/146562032>Node 146562032>osm:node=146562032
