created,description,details,provenance,title,uri,id,place_id,name_type,language_tag,attested_form,romanized_form_1,romanized_form_2,romanized_form_3,association_certainty,transcription_accuracy,transcription_completeness,year_after_which,year_before_which
2013-08-22T16:09:57Z,"A place name from the TAVO Index (Vol. 2, p. 1047)",GANE OBJECT 38487,TAVO Index,Maraššant(ij)a,https://pleiades.stoa.org/places/857148/marassant-ij-a,marassant-ij-a,857148,geographic,hit,,Maraššant(ij)a,Maraššantija,Maraššanta,certain,accurate,complete,-1450,-1200
2013-08-22T18:36:42Z,"A place name from the TAVO Index (Vol. 2, p. 920)",GANE OBJECT 33831,TAVO Index,Ḳızıl Irmaḳ,https://pleiades.stoa.org/places/857148/k131z131l-irmak,k131z131l-irmak,857148,geographic,ota,,Ḳızıl Irmaḳ,Qizil Irmaq,Kizil Irmak,certain,accurate,complete,1300,1918
2013-09-09T23:12:15Z,"A place name from the TAVO Index (Vol. 2, p. 920)",GANE OBJECT 68387,TAVO Index,Kizilirmak,https://pleiades.stoa.org/places/857148/kizilirmak,kizilirmak,857148,geographic,,,Kizilirmak,,,certain,accurate,complete,1918,2000
2013-09-12T21:23:41Z,"A place name from the TAVO Index (Vol. 2, p. 648)",GANE OBJECT 23910,TAVO Index,Halys,https://pleiades.stoa.org/places/857148/halys-1,halys-1,857148,geographic,grc,,Halys,Alys,,certain,accurate,complete,-1750,1918
2013-09-12T21:32:30Z,"A place name from the TAVO Index (Vol. 2, p. 1151)",GANE OBJECT 42329,TAVO Index,Nahr Ālis,https://pleiades.stoa.org/places/857148/nahr-alis,nahr-alis,857148,geographic,arb,,Nahr Ālis,Nahr Alis,,certain,accurate,complete,750,1307
2013-09-12T21:36:04Z,"A place name from the TAVO Index (Vol. 2, p. 920)",GANE OBJECT 68388,TAVO Index,Kizil Irmak,https://pleiades.stoa.org/places/857148/kizil-irmak,kizil-irmak,857148,geographic,,,Kizil Irmak,,,certain,accurate,complete,1500,1918
2013-09-12T21:39:00Z,"A place name from the TAVO Index (Vol. 2, p. 920)",GANE OBJECT 33829,TAVO Index,Kızılırmak,https://pleiades.stoa.org/places/857148/k131z131l131rmak,k131z131l131rmak,857148,geographic,tr,,Kızılırmak,Kizilirmak,Kızıl Irmak,certain,accurate,complete,1918,2000
2015-01-30T16:52:00Z,,,Pleiades,Hálys,https://pleiades.stoa.org/places/857148/name.2015-01-30.6706115978,name.2015-01-30.6706115978,857148,geographic,grc,Ἅλυς,Hálys,,,certain,accurate,complete,-30,300
2025-11-11T14:07:02Z,,,Pleiades,Ḳızılırmaḳ,https://pleiades.stoa.org/places/857148/kizilirmak-1,kizilirmak-1,857148,geographic,ota,,Ḳızılırmaḳ,,,certain,accurate,complete,1500,1599
2022-09-04T02:01:14Z,,,Barrington Atlas: BAtlas 87 A4 Gazakene,Gazakene,https://pleiades.stoa.org/places/857133/gazakene,gazakene,857133,geographic,grc,Γαζακηνῇ,Gazakene,,,certain,accurate,complete,-330,300
2011-05-13T21:37:48Z,,,Barrington Atlas: BAtlas 87 H2 Hippos? fl.,Hippos,https://pleiades.stoa.org/places/857164/hippos,hippos,857164,geographic,,,Hippos,,,less-certain,accurate,complete,-330,640
2011-05-13T21:37:55Z,,,Barrington Atlas: BAtlas 87 D4 Ischopolis,Ischopolis,https://pleiades.stoa.org/places/857172/ischopolis,ischopolis,857172,geographic,,,Ischopolis,,,certain,accurate,complete,-330,-30
2011-05-13T21:37:14Z,,,Barrington Atlas: BAtlas 87 B3 Eusene,Eusene,https://pleiades.stoa.org/places/857124/eusene,eusene,857124,geographic,,,Eusene,,,certain,accurate,complete,-30,640
2011-05-13T21:37:56Z,,,Barrington Atlas: BAtlas 87 G3 Isis fl.,Isis,https://pleiades.stoa.org/places/857173/isis,isis,857173,geographic,,,Isis,,,certain,accurate,complete,-330,640
2011-05-13T21:37:21Z,,,Barrington Atlas: BAtlas 87 A3 Garzoubanthon/Orgibate,Garzoubanthon,https://pleiades.stoa.org/places/857132/garzoubanthon,garzoubanthon,857132,geographic,,,Garzoubanthon,,,certain,accurate,complete,300,640
2025-12-08T01:45:45Z,,,Barrington Atlas: BAtlas 87 A3 Garzoubanthon/Orgibate,Orgibate,https://pleiades.stoa.org/places/857132/orgibate,orgibate,857132,geographic,la,Orgibate,Orgibate,,,certain,accurate,complete,300,640
2025-12-08T01:44:01Z,,,Pleiades,Kurzuvet,https://pleiades.stoa.org/places/857132/kurzuvet,kurzuvet,857132,geographic,en,Kurzuvet,Kurzuvet,,,certain,accurate,complete,1900,1999
2011-05-13T21:37:17Z,,,Barrington Atlas: BAtlas 87 A3 Gadilon/Helega?,Gadilon,https://pleiades.stoa.org/places/857128/gadilon,gadilon,857128,geographic,,,Gadilon,,,certain,accurate,complete,-330,300
2025-04-09T19:28:43Z,,,Barrington Atlas: BAtlas 87 A3 Gadilon/Helega?,Helega,https://pleiades.stoa.org/places/857128/helega,helega,857128,geographic,la,Helega,Helega,,,less-certain,accurate,complete,300,640
2011-05-13T21:37:17Z,,,Barrington Atlas: BAtlas 87 A3 Gadilon/Helega?,Gadilonitis,https://pleiades.stoa.org/places/857128/gadilonitis,gadilonitis,857128,geographic,,,Gadilonitis,,,certain,accurate,complete,,
2025-12-07T21:52:30Z,,,Pleiades,Bafra,https://pleiades.stoa.org/places/857128/bafra,bafra,857128,geographic,ota,,Bafra,,,less-certain,accurate,complete,1500,1599
2025-12-07T21:53:31Z,,,Pleiades,Bafra,https://pleiades.stoa.org/places/857128/bafra-1,bafra-1,857128,associated_modern,tr,Bafra,Bafra,,,less-certain,accurate,complete,2000,2099
2011-05-13T21:38:15Z,,,Barrington Atlas: BAtlas 87 F4 Kissioi,Kissioi,https://pleiades.stoa.org/places/857190/kissioi,kissioi,857190,ethnic,,,Kissioi,,,certain,accurate,complete,-30,300
2011-05-13T21:37:51Z,,,Barrington Atlas: BAtlas 87 B4 Ibora,Ibora,https://pleiades.stoa.org/places/857169/ibora,ibora,857169,geographic,,,Ibora,,,certain,accurate,complete,300,640
2011-05-13T21:36:56Z,,,Barrington Atlas: BAtlas 87 D4 Dasteira,Dasteira,https://pleiades.stoa.org/places/857104/dasteira,dasteira,857104,geographic,,,Dasteira,,,certain,accurate,complete,-330,300
2011-05-13T21:37:38Z,,,Barrington Atlas: BAtlas 87 F1/F4 Heniochoi,Heniochoi,https://pleiades.stoa.org/places/857153/heniochoi,heniochoi,857153,ethnic,,,Heniochoi,,,certain,accurate,complete,-330,300
2011-05-13T21:37:25Z,,,Barrington Atlas: BAtlas 87 C3 Genetes Pr.,Genetes Pr.,https://pleiades.stoa.org/places/857135/Genetes-Pr,Genetes-Pr,857135,geographic,,,Genetes Pr.,,,certain,accurate,complete,-330,-30
2011-05-13T21:37:45Z,,,Barrington Atlas: BAtlas 87 E3 Hieron Oros,Hieron Oros,https://pleiades.stoa.org/places/857162/hieron-oros,hieron-oros,857162,geographic,,,Hieron Oros,,,certain,accurate,complete,300,640
2011-05-13T21:37:39Z,,,Barrington Atlas: BAtlas 87 F4 Heptakometai,Heptakometai,https://pleiades.stoa.org/places/857154/heptakometai,heptakometai,857154,ethnic,,,Heptakometai,,,certain,accurate,complete,-330,300
2011-05-13T21:37:06Z,,,Barrington Atlas: BAtlas 87 G2 Ekritike Chora,Ekritike Chora,https://pleiades.stoa.org/places/857115/ekritike-chora,ekritike-chora,857115,geographic,,,Ekritike Chora,,,certain,accurate,complete,-330,300
2011-05-13T21:37:06Z,,,Barrington Atlas: BAtlas 87 G2 Ekritike Chora,Cegretice regio,https://pleiades.stoa.org/places/857115/cegretice-regio,cegretice-regio,857115,geographic,,,Cegretice regio,,,certain,inaccurate,complete,,
2011-05-13T21:37:30Z,,,Barrington Atlas: BAtlas 87 H2 Glaukos/Dokonos?/Kyaneos? fl.,Glaukos,https://pleiades.stoa.org/places/857139/glaukos,glaukos,857139,geographic,,,Glaukos,,,certain,accurate,complete,,
2011-05-13T21:37:30Z,,,Barrington Atlas: BAtlas 87 H2 Glaukos/Dokonos?/Kyaneos? fl.,Dokonos,https://pleiades.stoa.org/places/857139/dokonos,dokonos,857139,geographic,,,Dokonos,,,less-certain,accurate,complete,,
2011-05-13T21:37:30Z,,,Barrington Atlas: BAtlas 87 H2 Glaukos/Dokonos?/Kyaneos? fl.,Kyaneos,https://pleiades.stoa.org/places/857139/kyaneos,kyaneos,857139,geographic,,,Kyaneos,,,less-certain,accurate,complete,,
2011-05-13T21:38:05Z,,,Barrington Atlas: BAtlas 87 A3 Karousa/Polichnion,Karousa,https://pleiades.stoa.org/places/857181/karousa,karousa,857181,geographic,,,Karousa,,,certain,accurate,complete,-550,640
2011-05-13T21:38:05Z,,,Barrington Atlas: BAtlas 87 A3 Karousa/Polichnion,Polichnion,https://pleiades.stoa.org/places/857181/polichnion,polichnion,857181,geographic,,,Polichnion,,,certain,accurate,complete,,
2011-05-13T21:38:22Z,,,Barrington Atlas: BAtlas 87 F1 Korax? fl.,Korax,https://pleiades.stoa.org/places/857197/korax,korax,857197,geographic,,,Korax,,,less-certain,accurate,complete,,
2011-05-13T21:38:01Z,,,Barrington Atlas: BAtlas 87 F4 Kaine Parembole,Kaine Parembole,https://pleiades.stoa.org/places/857178/kaine-parembole,kaine-parembole,857178,geographic,,,Kaine Parembole,,,certain,accurate,complete,300,640
2011-05-13T21:38:21Z,,,Barrington Atlas: BAtlas 87 E3 Koralla,Koralla,https://pleiades.stoa.org/places/857196/koralla,koralla,857196,geographic,,,Koralla,,,certain,accurate,complete,-550,640
2011-05-13T21:38:02Z,,,Barrington Atlas: BAtlas 87 B4 Kainon Chorion,Kainon Chorion,https://pleiades.stoa.org/places/857179/kainon-chorion,kainon-chorion,857179,geographic,grc,Καινὸν χωρίον,Kainon Chorion,,,certain,accurate,complete,-330,300
2011-05-13T21:38:03Z,,,Barrington Atlas: BAtlas 87 F4 Kalos fl.,Kalos,https://pleiades.stoa.org/places/857180/kalos,kalos,857180,geographic,,,Kalos,,,certain,accurate,complete,-30,640
2011-05-13T21:37:29Z,,,Barrington Atlas: BAtlas 87 G4 Glaukos fl.,Glaukos,https://pleiades.stoa.org/places/857138/glaukos,glaukos,857138,geographic,,,Glaukos,,,certain,accurate,complete,-330,300
2011-05-13T21:37:35Z,,,Barrington Atlas: BAtlas 87 G2 Gyenos/Cygnus,Gyenos,https://pleiades.stoa.org/places/857143/gyenos,gyenos,857143,geographic,,,Gyenos,,,certain,accurate,complete,-750,640
2011-05-13T21:37:35Z,,,Barrington Atlas: BAtlas 87 G2 Gyenos/Cygnus,Cygnus,https://pleiades.stoa.org/places/857143/cygnus,cygnus,857143,geographic,,,Cygnus,,,certain,accurate,complete,,
2011-05-13T21:37:35Z,,,Barrington Atlas: BAtlas 87 G2 Gyenos/Cygnus,Pyenis,https://pleiades.stoa.org/places/857143/pyenis,pyenis,857143,geographic,,,Pyenis,,,less-certain,accurate,complete,300,640
2011-05-13T21:37:35Z,,,Barrington Atlas: BAtlas 87 G2 Gyenos/Cygnus,Tyenis,https://pleiades.stoa.org/places/857143/tyenis,tyenis,857143,geographic,,,Tyenis,,,less-certain,accurate,complete,300,640
2011-05-13T21:36:54Z,,,Barrington Atlas: BAtlas 87 C4 Danae,Danae,https://pleiades.stoa.org/places/857102/danae,danae,857102,geographic,,,Danae,,,certain,accurate,complete,300,640
2011-05-13T21:37:13Z,,,Barrington Atlas: BAtlas 87 B4 Eupatoria/Magnopolis,Eupatoria,https://pleiades.stoa.org/places/857122/eupatoria,eupatoria,857122,geographic,,,Eupatoria,,,certain,accurate,complete,-330,-30
2011-05-13T21:37:13Z,,,Barrington Atlas: BAtlas 87 B4 Eupatoria/Magnopolis,Magnopolis,https://pleiades.stoa.org/places/857122/magnopolis,magnopolis,857122,geographic,,,Magnopolis,,,certain,accurate,complete,-330,300
2011-05-13T21:37:47Z,,,Barrington Atlas: BAtlas 87 G2 Hippos fl.,Hippos,https://pleiades.stoa.org/places/857163/hippos,hippos,857163,geographic,,,Hippos,,,certain,accurate,complete,-30,640
2023-09-20T17:41:10Z,,,Barrington Atlas: BAtlas 87 B4 Gazioura,Gazioura,https://pleiades.stoa.org/places/857134/gazioura,gazioura,857134,geographic,grc,Γαζίουρα,Gazioura,,,certain,accurate,complete,-330,300
2011-05-13T21:37:43Z,,,Barrington Atlas: BAtlas 87 E3 Hermonassa,Hermonassa,https://pleiades.stoa.org/places/857159/hermonassa,hermonassa,857159,geographic,,,Hermonassa,,,certain,accurate,complete,-550,640
2011-05-13T21:37:43Z,,,Barrington Atlas: BAtlas 87 E3 Hermonassa,Hermyse,https://pleiades.stoa.org/places/857159/hermyse,hermyse,857159,geographic,,,Hermyse,,,certain,accurate,complete,300,640
2025-08-22T17:00:35Z,,,Barrington Atlas: BAtlas 87 E3 Hermonassa,Hermonassa,https://pleiades.stoa.org/places/857159/copy_of_hermonassa,copy_of_hermonassa,857159,geographic,grc,Ἑρμώνασσα,Hermonassa,,,certain,accurate,complete,-550,640
2022-05-24T14:25:07Z,,,Pleiades,Temple of Jupiter Apenninus,https://pleiades.stoa.org/places/857433537/temple-of-jupiter-apenninus,temple-of-jupiter-apenninus,857433537,geographic,en,Temple of Jupiter Apenninus,Temple of Jupiter Apenninus,,,certain,accurate,complete,2000,2099
2011-05-13T21:40:23Z,,,Barrington Atlas: BAtlas 87 G2 Simagre,Simagre,https://pleiades.stoa.org/places/857320/simagre,simagre,857320,geographic,,,Simagre,,,certain,accurate,complete,-750,-330
2024-08-16T17:31:22Z,,,Barrington Atlas: BAtlas 87 D4 Tripolis fl.,Tripolis,https://pleiades.stoa.org/places/857361/tripolis,tripolis,857361,geographic,la,Tripolis,Tripolis,,,certain,accurate,complete,-30,300
2011-05-13T21:40:39Z,,,Barrington Atlas: BAtlas 87 G1 Strobilos? M.,Strobilos,https://pleiades.stoa.org/places/857336/Strobilos-M,Strobilos-M,857336,geographic,grc,,Strobilos,,,less-certain,accurate,complete,-330,300
2011-05-13T21:40:44Z,,,Barrington Atlas: BAtlas 87 F4 Syspiritis,Syspiritis,https://pleiades.stoa.org/places/857341/syspiritis,syspiritis,857341,geographic,,,Syspiritis,,,certain,accurate,complete,-550,300
2012-03-21T17:04:17Z,,,Pleiades,Ispir,https://pleiades.stoa.org/places/857341/ispir,ispir,857341,geographic,tr,İspir,Ispir,,,certain,accurate,complete,1700,2100
2021-08-22T19:17:58Z,,,Barrington Atlas: BAtlas 87 A3 Sagylion,Sagylion,https://pleiades.stoa.org/places/857300/sagylion,sagylion,857300,geographic,grc,Σαγύλιον,Sagylion,,,certain,accurate,complete,-330,300
2011-05-13T21:41:21Z,,,Barrington Atlas: BAtlas 87 A4 Zela,Zela,https://pleiades.stoa.org/places/857382/zela,zela,857382,geographic,grc,Ζῆλα,Zela,,,certain,accurate,complete,-330,300
2021-08-22T15:19:40Z,,,Barrington Atlas: BAtlas 87 A4 Zela,Zelitis,https://pleiades.stoa.org/places/857382/zelitis,zelitis,857382,geographic,grc,Ζηλῖτις,Zelitis,,,certain,accurate,complete,-30,300
2024-05-08T14:12:57Z,,,Pleiades,Zela,https://pleiades.stoa.org/places/857382/zela-1,zela-1,857382,geographic,la,Zela,Zela,,,certain,accurate,complete,-30,300
2011-05-13T21:41:23Z,,,Barrington Atlas: BAtlas 87 D4 Zephyrion,Zephyrion,https://pleiades.stoa.org/places/857383/zephyrion,zephyrion,857383,geographic,,,Zephyrion,,,certain,accurate,complete,-550,300
2025-04-22T12:24:24Z,,,Pleiades,Zepyrium,https://pleiades.stoa.org/places/857383/zepyrium,zepyrium,857383,geographic,la,Zepyrivm,Zepyrium,,,certain,accurate,complete,300,640
2011-05-13T21:40:58Z,,,Barrington Atlas: BAtlas 87 C4 Tibareni,Tibareni,https://pleiades.stoa.org/places/857356/tibareni,tibareni,857356,geographic,,,Tibareni,,,certain,accurate,complete,-550,640
2013-01-16T20:17:56Z,,,Pleiades,Tibarēnoí,https://pleiades.stoa.org/places/857356/tibarenoi,tibarenoi,857356,geographic,grc,Τιβαρηνοί,Tibarēnoí,,,certain,accurate,complete,-550,-330
2011-05-13T21:40:06Z,,,Barrington Atlas: BAtlas 87 H2 Saltiae?,Saltiae,https://pleiades.stoa.org/places/857301/saltiae,saltiae,857301,ethnic,,,Saltiae,,,less-certain,accurate,complete,-330,300
2011-05-13T21:40:18Z,,,Barrington Atlas: BAtlas 87 C4 Sidenos fl.,Sidenos,https://pleiades.stoa.org/places/857317/sidenos,sidenos,857317,geographic,,,Sidenos,,,certain,accurate,complete,-330,300
2015-02-20T22:04:50Z,Latin name of the river in modern Turkey known today as Bolaman Irmağı.,,Pleiades,Sidenus,https://pleiades.stoa.org/places/857317/name.2015-02-20.8263008605,name.2015-02-20.8263008605,857317,geographic,la,Sidenus,Sidenus,,,certain,accurate,complete,-30,300
2011-05-13T21:40:40Z,,,Barrington Atlas: BAtlas 87 H2 Souania,Souania,https://pleiades.stoa.org/places/857337/souania,souania,857337,geographic,,,Souania,,,certain,accurate,complete,-330,640
2011-05-13T21:40:41Z,,,Barrington Atlas: BAtlas 87 H2 Souania,Souanoi,https://pleiades.stoa.org/places/857337/souanoi,souanoi,857337,geographic,,,Souanoi,,,certain,accurate,complete,,
2011-05-13T21:41:04Z,,,Barrington Atlas: BAtlas 87 D4 Tripolis,Tripolis,https://pleiades.stoa.org/places/857360/tripolis,tripolis,857360,geographic,,,Tripolis,,,certain,accurate,complete,-30,640
2011-05-13T21:40:24Z,,,Barrington Atlas: BAtlas 87 A2 Sinope,Sinope,https://pleiades.stoa.org/places/857321/sinope,sinope,857321,geographic,grc,Σινώπη,Sinope,,,certain,accurate,complete,-750,640
2011-05-13T21:40:24Z,,,Barrington Atlas: BAtlas 87 A2 Sinope,Sinopitis,https://pleiades.stoa.org/places/857321/sinopitis,sinopitis,857321,geographic,,,Sinopitis,,,certain,accurate,complete,-330,300
2013-08-22T06:05:26Z,"A place name from the TAVO Index (Vol. 3, p. 1495)",GANE OBJECT 54987,TAVO Index,Sinob,https://pleiades.stoa.org/places/857321/sinob,sinob,857321,geographic,ota,,Sinob,,,certain,accurate,complete,1300,1918
2013-08-22T06:05:39Z,"A place name from the TAVO Index (Vol. 3, p. 1495)",GANE OBJECT 54988,TAVO Index,Sinop,https://pleiades.stoa.org/places/857321/sinop,sinop,857321,geographic,tr,,Sinop,,,certain,accurate,complete,-1750,2000
2013-08-22T09:24:11Z,"A place name from the TAVO Index (Vol. 3, p. 1495)",GANE OBJECT 54992,TAVO Index,Sinopē,https://pleiades.stoa.org/places/857321/sinope-1,sinope-1,857321,geographic,,,Sinopē,,,certain,accurate,complete,750,1307
2013-08-22T09:24:29Z,"A place name from the TAVO Index (Vol. 3, p. 1495)",GANE OBJECT 54993,TAVO Index,Sinōpē,https://pleiades.stoa.org/places/857321/sinope-2,sinope-2,857321,geographic,grc,,Sinōpē,Sinope,,certain,accurate,complete,-1200,1450
2013-08-22T09:25:12Z,"A place name from the TAVO Index (Vol. 3, p. 1495)",GANE OBJECT 54991,TAVO Index,Sinope,https://pleiades.stoa.org/places/857321/sinope-3,sinope-3,857321,geographic,,,Sinope,,,certain,accurate,complete,1081,1204
2013-08-22T11:32:29Z,"A place name from the TAVO Index (Vol. 3, p. 1496)",GANE OBJECT 55015,TAVO Index,Ṣīnūb,https://pleiades.stoa.org/places/857321/sinub,sinub,857321,geographic,arb,,Ṣīnūb,Sinub,,certain,accurate,complete,1077,1307
2013-09-10T01:39:14Z,"A place name from the TAVO Index (Vol. 1, p. False)",GANE OBJECT 12979,TAVO Index,Colonia Iul. Fel. S.,https://pleiades.stoa.org/places/857321/Colonia-Iul-Fel-S,Colonia-Iul-Fel-S,857321,geographic,ka,,Colonia Iul. Fel. S.,Colonia Iulia Felix Sinope,Colonia Julia Felix Sinope,certain,accurate,complete,-140,640
2011-05-13T21:40:49Z,,,Barrington Atlas: BAtlas 87 H2 Telephis?,Telephis,https://pleiades.stoa.org/places/857347/telephis,telephis,857347,geographic,,,Telephis,,,less-certain,accurate,complete,-30,640
2011-05-13T21:40:53Z,,,Barrington Atlas: BAtlas 87 A4 Thermai Phazemoniton,Thermai Phazemoniton,https://pleiades.stoa.org/places/857351/thermai-phazemoniton,thermai-phazemoniton,857351,geographic,,,Thermai Phazemoniton,,,certain,accurate,complete,-30,640
2021-08-22T19:14:08Z,,,Barrington Atlas: BAtlas 87 A4 Thermai Phazemoniton,Phazemonitis,https://pleiades.stoa.org/places/857351/phazemonitis,phazemonitis,857351,geographic,grc,Φαζημωνῖτις,Phazemonitis,,,certain,accurate,complete,-330,300
2011-05-13T21:41:24Z,,,Barrington Atlas: BAtlas 87 D4 Zephyrios Pr.,Zephyrios Pr.,https://pleiades.stoa.org/places/857384/Zephyrios-Pr,Zephyrios-Pr,857384,geographic,,,Zephyrios Pr.,,,certain,accurate,complete,-550,640
2011-05-13T21:41:09Z,,,Barrington Atlas: BAtlas 87 G1 Tzibile,Tzibile,https://pleiades.stoa.org/places/857366/tzibile,tzibile,857366,geographic,,,Tzibile,,,certain,accurate,complete,300,640
2025-08-27T01:01:45Z,,,Barrington Atlas: BAtlas 87 A4 Virasia,Virasia,https://pleiades.stoa.org/places/857370/virasia,virasia,857370,geographic,la,Virasia,Virasia,,,certain,accurate,complete,300,640
2011-05-13T21:40:31Z,,,Barrington Atlas: BAtlas 87 H2 Skymnia,Skymnia,https://pleiades.stoa.org/places/857327/skymnia,skymnia,857327,geographic,,,Skymnia,,,certain,accurate,complete,-330,640
2011-05-13T21:40:31Z,,,Barrington Atlas: BAtlas 87 H2 Skymnia,Skymnoi,https://pleiades.stoa.org/places/857327/skymnoi,skymnoi,857327,geographic,,,Skymnoi,,,certain,accurate,complete,,
2011-05-13T21:41:26Z,,,Barrington Atlas: BAtlas 87 G2 Zigan(n)e/Siganeon,Ziganne,https://pleiades.stoa.org/places/857385/ziganne,ziganne,857385,geographic,,,Ziganne,,,certain,accurate,complete,-30,640
2011-05-13T21:41:26Z,,,Barrington Atlas: BAtlas 87 G2 Zigan(n)e/Siganeon,Zigane,https://pleiades.stoa.org/places/857385/zigane,zigane,857385,geographic,,,Zigane,,,certain,accurate,complete,-30,640
2011-05-13T21:41:26Z,,,Barrington Atlas: BAtlas 87 G2 Zigan(n)e/Siganeon,Siganeon,https://pleiades.stoa.org/places/857385/siganeon,siganeon,857385,geographic,,,Siganeon,,,certain,accurate,complete,-330,640
2011-05-13T21:41:27Z,,,Barrington Atlas: BAtlas 87 G2 Zigan(n)e/Siganeon,Ziganis,https://pleiades.stoa.org/places/857385/ziganis,ziganis,857385,geographic,,,Ziganis,,,certain,accurate,complete,,
2011-05-13T21:40:51Z,,,Barrington Atlas: BAtlas 87 B3 Themiskyra,Themiskyra,https://pleiades.stoa.org/places/857350/themiskyra,themiskyra,857350,geographic,,,Themiskyra,,,certain,accurate,complete,-550,640
2011-05-13T21:40:51Z,,,Barrington Atlas: BAtlas 87 B3 Themiskyra,Themiskyra [district],https://pleiades.stoa.org/places/857350/themiskyra-district,themiskyra-district,857350,geographic,,,Themiskyra [district],,,certain,accurate,complete,-550,300
2025-08-16T15:53:40Z,,,Barrington Atlas: BAtlas 87 C4 Sauronisena/Saurania?,Sauronisena,https://pleiades.stoa.org/places/857307/sauronisena,sauronisena,857307,geographic,la,Savronisena,Sauronisena,,,certain,accurate,complete,-30,640
2011-05-13T21:40:13Z,,,Barrington Atlas: BAtlas 87 C4 Sauronisena/Saurania?,Saurania,https://pleiades.stoa.org/places/857307/saurania,saurania,857307,geographic,,,Saurania,,,less-certain,accurate,complete,-30,300
2011-05-13T21:41:11Z,,,Barrington Atlas: BAtlas 87 B4 Verisa,Verisa,https://pleiades.stoa.org/places/857369/verisa,verisa,857369,geographic,,,Verisa,,,certain,accurate,complete,300,640
2011-05-13T21:41:29Z,,,Barrington Atlas: BAtlas 87 E4 Zigana,Zigana,https://pleiades.stoa.org/places/857386/zigana,zigana,857386,geographic,,,Zigana,,,certain,accurate,complete,-30,640
2011-05-13T21:40:32Z,,,Barrington Atlas: BAtlas 87 E4 Skythenoi,Skythenoi,https://pleiades.stoa.org/places/857328/skythenoi,skythenoi,857328,ethnic,,,Skythenoi,,,certain,accurate,complete,-550,-330
2011-05-13T21:40:11Z,,,Barrington Atlas: BAtlas 87 A3 Sarakene,Sarakene,https://pleiades.stoa.org/places/857304/sarakene,sarakene,857304,geographic,,,Sarakene,,,certain,accurate,complete,-330,300
2011-05-13T21:40:15Z,,,Barrington Atlas: BAtlas 87 E4 Sedisca/Solonenica?,Sedisca,https://pleiades.stoa.org/places/857312/sedisca,sedisca,857312,geographic,,,Sedisca,,,certain,accurate,complete,-30,640
2023-06-17T14:39:18Z,,,Barrington Atlas: BAtlas 87 E4 Sedisca/Solonenica?,Solonenica,https://pleiades.stoa.org/places/857312/solonenica,solonenica,857312,geographic,la,Solonenica,Solonenica,,,less-certain,accurate,complete,300,640
2025-04-22T16:12:38Z,,,Pleiades,Horoztepe,https://pleiades.stoa.org/places/857345/horoztepe,horoztepe,857345,associated_modern,tr,Horoztepe,Horoztepe,,,certain,accurate,complete,1900,1999
2025-04-23T16:12:15Z,,,Pleiades,Bayramtepe,https://pleiades.stoa.org/places/857345/bayramtepe,bayramtepe,857345,associated_modern,tr,Bayramtepe,Bayramtepe,,,certain,accurate,complete,1900,1999
2011-05-13T21:40:46Z,,,Barrington Atlas: BAtlas 87 B4 Taulara,Taulara,https://pleiades.stoa.org/places/857345/taulara,taulara,857345,geographic,,,Taulara,,,certain,accurate,complete,-330,-30
2011-05-13T21:40:46Z,,,Barrington Atlas: BAtlas 87 B4 Taulara,Talaura,https://pleiades.stoa.org/places/857345/talaura,talaura,857345,geographic,,,Talaura,,,certain,accurate,complete,,
2011-05-13T21:40:33Z,,,Barrington Atlas: BAtlas 87 C4 Speluncis,Speluncis,https://pleiades.stoa.org/places/857332/speluncis,speluncis,857332,geographic,,,Speluncis,,,certain,accurate,complete,300,640
2011-05-13T21:41:07Z,,,Barrington Atlas: BAtlas 87 E4 Tzantzakon/Tzanicha,Tzantzakon,https://pleiades.stoa.org/places/857365/tzantzakon,tzantzakon,857365,geographic,,,Tzantzakon,,,certain,accurate,complete,300,640
2011-05-13T21:41:08Z,,,Barrington Atlas: BAtlas 87 E4 Tzantzakon/Tzanicha,Tzanicha,https://pleiades.stoa.org/places/857365/tzanicha,tzanicha,857365,geographic,,,Tzanicha,,,certain,accurate,complete,,
2011-05-13T21:40:27Z,,,Barrington Atlas: BAtlas 87 A4 Skotios,Skotios,https://pleiades.stoa.org/places/857324/skotios,skotios,857324,geographic,,,Skotios,,,certain,accurate,complete,-330,-30
2011-05-13T21:40:14Z,,,Barrington Atlas: BAtlas 87 E4 Schamalinichon?,Schamalinichon,https://pleiades.stoa.org/places/857308/schamalinichon,schamalinichon,857308,geographic,,,Schamalinichon,,,less-certain,accurate,complete,300,640
2023-06-21T01:36:32Z,,,Barrington Atlas: BAtlas 87 E4 Theches M.,Theches,https://pleiades.stoa.org/places/857349/Theches-M,Theches-M,857349,geographic,grc,Θήχης,Theches,,,certain,accurate,complete,-550,-30
2011-05-13T21:40:28Z,,,Barrington Atlas: BAtlas 87 F4 Skydises M.,Skydises,https://pleiades.stoa.org/places/857325/Skydises-M,Skydises-M,857325,geographic,,,Skydises,,,certain,accurate,complete,-330,300
2011-05-13T21:41:13Z,,,Barrington Atlas: BAtlas 87 G3 Xyline,Xyline,https://pleiades.stoa.org/places/857372/xyline,xyline,857372,geographic,,,Xyline,,,certain,accurate,complete,-30,300
2011-05-13T21:40:35Z,,,Barrington Atlas: BAtlas 87 C3 Stamene/Ameneia?,Stamene,https://pleiades.stoa.org/places/857333/stamene,stamene,857333,geographic,,,Stamene,,,certain,accurate,complete,300,640
